Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,
BFO,878621,300,IMILOPT,INDIAMART24JUN2820PE,27-JUN-2024,OPTSTK,PE,2820,0.05,
BFO,2206641,300,IMILOPT,INDIAMART24JUN2800PE,27-JUN-2024,OPTSTK,PE,2800,0.05,
BFO,875873,300,IMILOPT,INDIAMART24JUN2780PE,27-JUN-2024,OPTSTK,PE,2780,0.05,
BFO,872235,300,IMILOPT,INDIAMART24JUN2760PE,27-JUN-2024,OPTSTK,PE,2760,0.05,
BFO,875472,300,IMILOPT,INDIAMART24JUN2740PE,27-JUN-2024,OPTSTK,PE,2740,0.05,
BFO,874869,300,IMILOPT,INDIAMART24JUN2720PE,27-JUN-2024,OPTSTK,PE,2720,0.05,
BFO,871153,300,IMILOPT,INDIAMART24JUN2700PE,27-JUN-2024,OPTSTK,PE,2700,0.05,
BFO,873765,300,IMILOPT,INDIAMART24JUN2680PE,27-JUN-2024,OPTSTK,PE,2680,0.05,
BFO,876931,300,IMILOPT,INDIAMART24JUN2660PE,27-JUN-2024,OPTSTK,PE,2660,0.05,
BFO,873312,300,IMILOPT,INDIAMART24JUN2640PE,27-JUN-2024,OPTSTK,PE,2640,0.05,
BFO,876504,300,IMILOPT,INDIAMART24JUN2620PE,27-JUN-2024,OPTSTK,PE,2620,0.05,
BFO,872834,300,IMILOPT,INDIAMART24JUN2600PE,27-JUN-2024,OPTSTK,PE,2600,0.05,
BFO,875496,300,IMILOPT,INDIAMART24JUN2580PE,27-JUN-2024,OPTSTK,PE,2580,0.05,
BFO,871835,300,IMILOPT,INDIAMART24JUN2560PE,27-JUN-2024,OPTSTK,PE,2560,0.05,
BFO,875063,300,IMILOPT,INDIAMART24JUN2540PE,27-JUN-2024,OPTSTK,PE,2540,0.05,
BFO,871383,300,IMILOPT,INDIAMART24JUN2520PE,27-JUN-2024,OPTSTK,PE,2520,0.05,
BFO,874554,300,IMILOPT,INDIAMART24JUN2500PE,27-JUN-2024,OPTSTK,PE,2500,0.05,
BFO,2200797,300,IMILOPT,INDIAMART24JUN2480PE,27-JUN-2024,OPTSTK,PE,2480,0.05,
BFO,879584,300,IMILOPT,INDIAMART24JUN2460PE,27-JUN-2024,OPTSTK,PE,2460,0.05,
BFO,2094655,300,IMILOPT,INDIAMART24JUN2440PE,27-JUN-2024,OPTSTK,PE,2440,0.05,
BFO,879870,300,IMILOPT,INDIAMART24JUN2420PE,27-JUN-2024,OPTSTK,PE,2420,0.05,
BFO,2205559,300,IMILOPT,INDIAMART24JUN2400PE,27-JUN-2024,OPTSTK,PE,2400,0.05,
BFO,882299,300,IMILOPT,INDIAMART24JUN2380PE,27-JUN-2024,OPTSTK,PE,2380,0.05,
BFO,2217960,300,IMILOPT,INDIAMART24JUN2360PE,27-JUN-2024,OPTSTK,PE,2360,0.05,
BFO,2008585,300,IMILOPT,INDIAMART24JUN2340PE,27-JUN-2024,OPTSTK,PE,2340,0.05,
BFO,2202526,300,IMILOPT,INDIAMART24JUN2320PE,27-JUN-2024,OPTSTK,PE,2320,0.05,
BFO,2223860,300,IMILOPT,INDIAMART24JUN2300PE,27-JUN-2024,OPTSTK,PE,2300,0.05,
BFO,2213037,300,IMILOPT,INDIAMART24JUN2280PE,27-JUN-2024,OPTSTK,PE,2280,0.05,
BFO,2035873,300,IMILOPT,INDIAMART24JUN2260PE,27-JUN-2024,OPTSTK,PE,2260,0.05,
BFO,2099526,300,IMILOPT,INDIAMART24JUN2240PE,27-JUN-2024,OPTSTK,PE,2240,0.05,
BFO,2021819,300,IMILOPT,INDIAMART24JUN2220PE,27-JUN-2024,OPTSTK,PE,2220,0.05,
BFO,2204736,300,IMILOPT,INDIAMART24JUN3000CE,27-JUN-2024,OPTSTK,CE,3000,0.05,
BFO,2012663,300,IMILOPT,INDIAMART24JUN2980CE,27-JUN-2024,OPTSTK,CE,2980,0.05,
BFO,2204854,300,IMILOPT,INDIAMART24JUN2960CE,27-JUN-2024,OPTSTK,CE,2960,0.05,
BFO,2028369,300,IMILOPT,INDIAMART24JUN2940CE,27-JUN-2024,OPTSTK,CE,2940,0.05,
BFO,2219182,300,IMILOPT,INDIAMART24JUN2920CE,27-JUN-2024,OPTSTK,CE,2920,0.05,
BFO,2222377,300,IMILOPT,INDIAMART24JUN2900CE,27-JUN-2024,OPTSTK,CE,2900,0.05,
BFO,2208410,300,IMILOPT,INDIAMART24JUN2880CE,27-JUN-2024,OPTSTK,CE,2880,0.05,
BFO,878454,300,IMILOPT,INDIAMART24JUN2860CE,27-JUN-2024,OPTSTK,CE,2860,0.05,
BFO,2096053,300,IMILOPT,INDIAMART24JUN2840CE,27-JUN-2024,OPTSTK,CE,2840,0.05,
BFO,878399,300,IMILOPT,INDIAMART24JUN2820CE,27-JUN-2024,OPTSTK,CE,2820,0.05,
BFO,2206688,300,IMILOPT,INDIAMART24JUN2800CE,27-JUN-2024,OPTSTK,CE,2800,0.05,
BFO,874296,300,IMILOPT,INDIAMART24JUN2780CE,27-JUN-2024,OPTSTK,CE,2780,0.05,
BFO,873708,300,IMILOPT,INDIAMART24JUN2760CE,27-JUN-2024,OPTSTK,CE,2760,0.05,
BFO,876875,300,IMILOPT,INDIAMART24JUN2740CE,27-JUN-2024,OPTSTK,CE,2740,0.05,
BFO,873252,300,IMILOPT,INDIAMART24JUN2720CE,27-JUN-2024,OPTSTK,CE,2720,0.05,
BFO,876444,300,IMILOPT,INDIAMART24JUN2700CE,27-JUN-2024,OPTSTK,CE,2700,0.05,
BFO,872206,300,IMILOPT,INDIAMART24JUN2680CE,27-JUN-2024,OPTSTK,CE,2680,0.05,
BFO,875432,300,IMILOPT,INDIAMART24JUN2660CE,27-JUN-2024,OPTSTK,CE,2660,0.05,
BFO,871785,300,IMILOPT,INDIAMART24JUN2640CE,27-JUN-2024,OPTSTK,CE,2640,0.05,
BFO,875002,300,IMILOPT,INDIAMART24JUN2620CE,27-JUN-2024,OPTSTK,CE,2620,0.05,
BFO,871290,300,IMILOPT,INDIAMART24JUN2600CE,27-JUN-2024,OPTSTK,CE,2600,0.05,
BFO,873885,300,IMILOPT,INDIAMART24JUN2580CE,27-JUN-2024,OPTSTK,CE,2580,0.05,
BFO,877042,300,IMILOPT,INDIAMART24JUN2560CE,27-JUN-2024,OPTSTK,CE,2560,0.05,
BFO,873446,300,IMILOPT,INDIAMART24JUN2540CE,27-JUN-2024,OPTSTK,CE,2540,0.05,
BFO,876618,300,IMILOPT,INDIAMART24JUN2520CE,27-JUN-2024,OPTSTK,CE,2520,0.05,
BFO,872962,300,IMILOPT,INDIAMART24JUN2500CE,27-JUN-2024,OPTSTK,CE,2500,0.05,
BFO,2200847,300,IMILOPT,INDIAMART24JUN2480CE,27-JUN-2024,OPTSTK,CE,2480,0.05,
BFO,879687,300,IMILOPT,INDIAMART24JUN2460CE,27-JUN-2024,OPTSTK,CE,2460,0.05,
BFO,2094720,300,IMILOPT,INDIAMART24JUN2440CE,27-JUN-2024,OPTSTK,CE,2440,0.05,
BFO,880024,300,IMILOPT,INDIAMART24JUN2420CE,27-JUN-2024,OPTSTK,CE,2420,0.05,
BFO,2205618,300,IMILOPT,INDIAMART24JUN2400CE,27-JUN-2024,OPTSTK,CE,2400,0.05,
BFO,882226,300,IMILOPT,INDIAMART24JUN2380CE,27-JUN-2024,OPTSTK,CE,2380,0.05,
BFO,2218039,300,IMILOPT,INDIAMART24JUN2360CE,27-JUN-2024,OPTSTK,CE,2360,0.05,
BFO,2008648,300,IMILOPT,INDIAMART24JUN2340CE,27-JUN-2024,OPTSTK,CE,2340,0.05,
BFO,2202592,300,IMILOPT,INDIAMART24JUN2320CE,27-JUN-2024,OPTSTK,CE,2320,0.05,
BFO,2223871,300,IMILOPT,INDIAMART24JUN2300CE,27-JUN-2024,OPTSTK,CE,2300,0.05,
BFO,2213115,300,IMILOPT,INDIAMART24JUN2280CE,27-JUN-2024,OPTSTK,CE,2280,0.05,
BFO,2035931,300,IMILOPT,INDIAMART24JUN2260CE,27-JUN-2024,OPTSTK,CE,2260,0.05,
BFO,2099567,300,IMILOPT,INDIAMART24JUN2240CE,27-JUN-2024,OPTSTK,CE,2240,0.05,
BFO,2021887,300,IMILOPT,INDIAMART24JUN2220CE,27-JUN-2024,OPTSTK,CE,2220,0.05,
BFO,2031098,300,IMILOPT,INDIAMART24JUL3000PE,25-JUL-2024,OPTSTK,PE,3000,0.05,
BFO,1112894,300,IMILOPT,INDIAMART24JUL2980PE,25-JUL-2024,OPTSTK,PE,2980,0.05,
BFO,2031241,300,IMILOPT,INDIAMART24JUL2960PE,25-JUL-2024,OPTSTK,PE,2960,0.05,
BFO,1113046,300,IMILOPT,INDIAMART24JUL2940PE,25-JUL-2024,OPTSTK,PE,2940,0.05,
BFO,2014423,300,IMILOPT,INDIAMART24JUL2920PE,25-JUL-2024,OPTSTK,PE,2920,0.05,
BFO,2038096,300,IMILOPT,INDIAMART24JUL2900PE,25-JUL-2024,OPTSTK,PE,2900,0.05,
BFO,2027615,300,IMILOPT,INDIAMART24JUL2880PE,25-JUL-2024,OPTSTK,PE,2880,0.05,
BFO,1112917,300,IMILOPT,INDIAMART24JUL2860PE,25-JUL-2024,OPTSTK,PE,2860,0.05,
BFO,2008864,300,IMILOPT,INDIAMART24JUL2840PE,25-JUL-2024,OPTSTK,PE,2840,0.05,
BFO,1112854,300,IMILOPT,INDIAMART24JUL2820PE,25-JUL-2024,OPTSTK,PE,2820,0.05,
BFO,889967,300,IMILOPT,INDIAMART24JUL2800PE,25-JUL-2024,OPTSTK,PE,2800,0.05,
BFO,1104892,300,IMILOPT,INDIAMART24JUL2780PE,25-JUL-2024,OPTSTK,PE,2780,0.05,
BFO,888581,300,IMILOPT,INDIAMART24JUL2760PE,25-JUL-2024,OPTSTK,PE,2760,0.05,
BFO,1103310,300,IMILOPT,INDIAMART24JUL2740PE,25-JUL-2024,OPTSTK,PE,2740,0.05,
BFO,888100,300,IMILOPT,INDIAMART24JUL2720PE,25-JUL-2024,OPTSTK,PE,2720,0.05,
BFO,1102518,300,IMILOPT,INDIAMART24JUL2700PE,25-JUL-2024,OPTSTK,PE,2700,0.05,
BFO,1100616,300,IMILOPT,INDIAMART24JUL2680PE,25-JUL-2024,OPTSTK,PE,2680,0.05,
BFO,884772,300,IMILOPT,INDIAMART24JUL2660PE,25-JUL-2024,OPTSTK,PE,2660,0.05,
BFO,889982,300,IMILOPT,INDIAMART24JUL2640PE,25-JUL-2024,OPTSTK,PE,2640,0.05,
BFO,883708,300,IMILOPT,INDIAMART24JUL2620PE,25-JUL-2024,OPTSTK,PE,2620,0.05,
BFO,889286,300,IMILOPT,INDIAMART24JUL2600PE,25-JUL-2024,OPTSTK,PE,2600,0.05,
BFO,1103323,300,IMILOPT,INDIAMART24JUL2580PE,25-JUL-2024,OPTSTK,PE,2580,0.05,
BFO,888114,300,IMILOPT,INDIAMART24JUL2560PE,25-JUL-2024,OPTSTK,PE,2560,0.05,
BFO,1102542,300,IMILOPT,INDIAMART24JUL2540PE,25-JUL-2024,OPTSTK,PE,2540,0.05,
BFO,887574,300,IMILOPT,INDIAMART24JUL2520PE,25-JUL-2024,OPTSTK,PE,2520,0.05,
BFO,2036902,300,IMILOPT,INDIAMART24JUL2500PE,25-JUL-2024,OPTSTK,PE,2500,0.05,
BFO,2026325,300,IMILOPT,INDIAMART24JUL2480PE,25-JUL-2024,OPTSTK,PE,2480,0.05,
BFO,1121858,300,IMILOPT,INDIAMART24JUL2460PE,25-JUL-2024,OPTSTK,PE,2460,0.05,
BFO,2007270,300,IMILOPT,INDIAMART24JUL2440PE,25-JUL-2024,OPTSTK,PE,2440,0.05,
BFO,1124808,300,IMILOPT,INDIAMART24JUL2420PE,25-JUL-2024,OPTSTK,PE,2420,0.05,
BFO,2024259,300,IMILOPT,INDIAMART24JUL2400PE,25-JUL-2024,OPTSTK,PE,2400,0.05,
BFO,1127224,300,IMILOPT,INDIAMART24JUL2380PE,25-JUL-2024,OPTSTK,PE,2380,0.05,
BFO,2034933,300,IMILOPT,INDIAMART24JUL2360PE,25-JUL-2024,OPTSTK,PE,2360,0.05,
BFO,1150236,300,IMILOPT,INDIAMART24JUL2340PE,25-JUL-2024,OPTSTK,PE,2340,0.05,
BFO,2020455,300,IMILOPT,INDIAMART24JUL2320PE,25-JUL-2024,OPTSTK,PE,2320,0.05,
BFO,2038551,300,IMILOPT,INDIAMART24JUL2300PE,25-JUL-2024,OPTSTK,PE,2300,0.05,
BFO,2031862,300,IMILOPT,INDIAMART24JUL2280PE,25-JUL-2024,OPTSTK,PE,2280,0.05,
BFO,2282133,300,IMILOPT,INDIAMART24JUL2260PE,25-JUL-2024,OPTSTK,PE,2260,0.05,
BFO,2015618,300,IMILOPT,INDIAMART24JUL2240PE,25-JUL-2024,OPTSTK,PE,2240,0.05,
BFO,2300693,300,IMILOPT,INDIAMART24JUL2220PE,25-JUL-2024,OPTSTK,PE,2220,0.05,
BFO,2031149,300,IMILOPT,INDIAMART24JUL3000CE,25-JUL-2024,OPTSTK,CE,3000,0.05,
BFO,1112904,300,IMILOPT,INDIAMART24JUL2980CE,25-JUL-2024,OPTSTK,CE,2980,0.05,
BFO,2031299,300,IMILOPT,INDIAMART24JUL2960CE,25-JUL-2024,OPTSTK,CE,2960,0.05,
BFO,1113291,300,IMILOPT,INDIAMART24JUL2940CE,25-JUL-2024,OPTSTK,CE,2940,0.05,
BFO,2014517,300,IMILOPT,INDIAMART24JUL2920CE,25-JUL-2024,OPTSTK,CE,2920,0.05,
BFO,2038105,300,IMILOPT,INDIAMART24JUL2900CE,25-JUL-2024,OPTSTK,CE,2900,0.05,
BFO,2027706,300,IMILOPT,INDIAMART24JUL2880CE,25-JUL-2024,OPTSTK,CE,2880,0.05,
BFO,1113169,300,IMILOPT,INDIAMART24JUL2860CE,25-JUL-2024,OPTSTK,CE,2860,0.05,
BFO,2008957,300,IMILOPT,INDIAMART24JUL2840CE,25-JUL-2024,OPTSTK,CE,2840,0.05,
BFO,1113129,300,IMILOPT,INDIAMART24JUL2820CE,25-JUL-2024,OPTSTK,CE,2820,0.05,
BFO,888051,300,IMILOPT,INDIAMART24JUL2800CE,25-JUL-2024,OPTSTK,CE,2800,0.05,
BFO,1101497,300,IMILOPT,INDIAMART24JUL2780CE,25-JUL-2024,OPTSTK,CE,2780,0.05,
BFO,885886,300,IMILOPT,INDIAMART24JUL2760CE,25-JUL-2024,OPTSTK,CE,2760,0.05,
BFO,1100768,300,IMILOPT,INDIAMART24JUL2740CE,25-JUL-2024,OPTSTK,CE,2740,0.05,
BFO,885032,300,IMILOPT,INDIAMART24JUL2720CE,25-JUL-2024,OPTSTK,CE,2720,0.05,
BFO,1100139,300,IMILOPT,INDIAMART24JUL2700CE,25-JUL-2024,OPTSTK,CE,2700,0.05,
BFO,888547,300,IMILOPT,INDIAMART24JUL2680CE,25-JUL-2024,OPTSTK,CE,2680,0.05,
BFO,1103249,300,IMILOPT,INDIAMART24JUL2660CE,25-JUL-2024,OPTSTK,CE,2660,0.05,
BFO,888065,300,IMILOPT,INDIAMART24JUL2640CE,25-JUL-2024,OPTSTK,CE,2640,0.05,
BFO,1102445,300,IMILOPT,INDIAMART24JUL2620CE,25-JUL-2024,OPTSTK,CE,2620,0.05,
BFO,887458,300,IMILOPT,INDIAMART24JUL2600CE,25-JUL-2024,OPTSTK,CE,2600,0.05,
BFO,1100785,300,IMILOPT,INDIAMART24JUL2580CE,25-JUL-2024,OPTSTK,CE,2580,0.05,
BFO,885059,300,IMILOPT,INDIAMART24JUL2560CE,25-JUL-2024,OPTSTK,CE,2560,0.05,
BFO,1100164,300,IMILOPT,INDIAMART24JUL2540CE,25-JUL-2024,OPTSTK,CE,2540,0.05,
BFO,883934,300,IMILOPT,INDIAMART24JUL2520CE,25-JUL-2024,OPTSTK,CE,2520,0.05,
BFO,2036920,300,IMILOPT,INDIAMART24JUL2500CE,25-JUL-2024,OPTSTK,CE,2500,0.05,
BFO,2026401,300,IMILOPT,INDIAMART24JUL2480CE,25-JUL-2024,OPTSTK,CE,2480,0.05,
BFO,1122150,300,IMILOPT,INDIAMART24JUL2460CE,25-JUL-2024,OPTSTK,CE,2460,0.05,
BFO,2007344,300,IMILOPT,INDIAMART24JUL2440CE,25-JUL-2024,OPTSTK,CE,2440,0.05,
BFO,1125274,300,IMILOPT,INDIAMART24JUL2420CE,25-JUL-2024,OPTSTK,CE,2420,0.05,
BFO,2024309,300,IMILOPT,INDIAMART24JUL2400CE,25-JUL-2024,OPTSTK,CE,2400,0.05,
BFO,1127199,300,IMILOPT,INDIAMART24JUL2380CE,25-JUL-2024,OPTSTK,CE,2380,0.05,
BFO,2034994,300,IMILOPT,INDIAMART24JUL2360CE,25-JUL-2024,OPTSTK,CE,2360,0.05,
BFO,1145799,300,IMILOPT,INDIAMART24JUL2340CE,25-JUL-2024,OPTSTK,CE,2340,0.05,
BFO,2020509,300,IMILOPT,INDIAMART24JUL2320CE,25-JUL-2024,OPTSTK,CE,2320,0.05,
BFO,2038563,300,IMILOPT,INDIAMART24JUL2300CE,25-JUL-2024,OPTSTK,CE,2300,0.05,
BFO,2031912,300,IMILOPT,INDIAMART24JUL2280CE,25-JUL-2024,OPTSTK,CE,2280,0.05,
BFO,2282503,300,IMILOPT,INDIAMART24JUL2260CE,25-JUL-2024,OPTSTK,CE,2260,0.05,
BFO,2015686,300,IMILOPT,INDIAMART24JUL2240CE,25-JUL-2024,OPTSTK,CE,2240,0.05,
BFO,2300731,300,IMILOPT,INDIAMART24JUL2220CE,25-JUL-2024,OPTSTK,CE,2220,0.05,
BFO,1150958,300,IMILFUT,INDIAMART24AUGFUT,29-AUG-2024,FUTSTK,XX,0,0.05,
BFO,874055,300,IMILFUT,INDIAMART24JUNFUT,27-JUN-2024,FUTSTK,XX,0,0.05,
BFO,889189,300,IMILFUT,INDIAMART24JULFUT,25-JUL-2024,FUTSTK,XX,0,0.05,
BFO,2304482,300,IMILOPT,INDIAMART24AUG2840PE,29-AUG-2024,OPTSTK,PE,2840,0.05,
BFO,846118,300,IMILOPT,INDIAMART24AUG2820PE,29-AUG-2024,OPTSTK,PE,2820,0.05,
BFO,2293303,300,IMILOPT,INDIAMART24AUG2800PE,29-AUG-2024,OPTSTK,PE,2800,0.05,
BFO,845436,300,IMILOPT,INDIAMART24AUG2780PE,29-AUG-2024,OPTSTK,PE,2780,0.05,
BFO,2286094,300,IMILOPT,INDIAMART24AUG2760PE,29-AUG-2024,OPTSTK,PE,2760,0.05,
BFO,843527,300,IMILOPT,INDIAMART24AUG2740PE,29-AUG-2024,OPTSTK,PE,2740,0.05,
BFO,2296470,300,IMILOPT,INDIAMART24AUG2720PE,29-AUG-2024,OPTSTK,PE,2720,0.05,
BFO,2307204,300,IMILOPT,INDIAMART24AUG2700PE,29-AUG-2024,OPTSTK,PE,2700,0.05,
BFO,2277444,300,IMILOPT,INDIAMART24AUG2680PE,29-AUG-2024,OPTSTK,PE,2680,0.05,
BFO,842729,300,IMILOPT,INDIAMART24AUG2660PE,29-AUG-2024,OPTSTK,PE,2660,0.05,
BFO,2293593,300,IMILOPT,INDIAMART24AUG2640PE,29-AUG-2024,OPTSTK,PE,2640,0.05,
BFO,842345,300,IMILOPT,INDIAMART24AUG2620PE,29-AUG-2024,OPTSTK,PE,2620,0.05,
BFO,2303506,300,IMILOPT,INDIAMART24AUG2600PE,29-AUG-2024,OPTSTK,PE,2600,0.05,
BFO,1153135,300,IMILOPT,INDIAMART24AUG2580PE,29-AUG-2024,OPTSTK,PE,2580,0.05,
BFO,1143196,300,IMILOPT,INDIAMART24AUG2560PE,29-AUG-2024,OPTSTK,PE,2560,0.05,
BFO,1152187,300,IMILOPT,INDIAMART24AUG2540PE,29-AUG-2024,OPTSTK,PE,2540,0.05,
BFO,1141823,300,IMILOPT,INDIAMART24AUG2520PE,29-AUG-2024,OPTSTK,PE,2520,0.05,
BFO,1151120,300,IMILOPT,INDIAMART24AUG2500PE,29-AUG-2024,OPTSTK,PE,2500,0.05,
BFO,1139597,300,IMILOPT,INDIAMART24AUG2480PE,29-AUG-2024,OPTSTK,PE,2480,0.05,
BFO,1148393,300,IMILOPT,INDIAMART24AUG2460PE,29-AUG-2024,OPTSTK,PE,2460,0.05,
BFO,1138564,300,IMILOPT,INDIAMART24AUG2440PE,29-AUG-2024,OPTSTK,PE,2440,0.05,
BFO,1146858,300,IMILOPT,INDIAMART24AUG2420PE,29-AUG-2024,OPTSTK,PE,2420,0.05,
BFO,1137696,300,IMILOPT,INDIAMART24AUG2400PE,29-AUG-2024,OPTSTK,PE,2400,0.05,
BFO,1152206,300,IMILOPT,INDIAMART24AUG2380PE,29-AUG-2024,OPTSTK,PE,2380,0.05,
BFO,1141848,300,IMILOPT,INDIAMART24AUG2360PE,29-AUG-2024,OPTSTK,PE,2360,0.05,
BFO,1151163,300,IMILOPT,INDIAMART24AUG2340PE,29-AUG-2024,OPTSTK,PE,2340,0.05,
BFO,1140935,300,IMILOPT,INDIAMART24AUG2320PE,29-AUG-2024,OPTSTK,PE,2320,0.05,
BFO,1150084,300,IMILOPT,INDIAMART24AUG2300PE,29-AUG-2024,OPTSTK,PE,2300,0.05,
BFO,2303998,300,IMILOPT,INDIAMART24AUG2280PE,29-AUG-2024,OPTSTK,PE,2280,0.05,
BFO,838052,300,IMILOPT,INDIAMART24AUG2260PE,29-AUG-2024,OPTSTK,PE,2260,0.05,
BFO,2292578,300,IMILOPT,INDIAMART24AUG2240PE,29-AUG-2024,OPTSTK,PE,2240,0.05,
BFO,837335,300,IMILOPT,INDIAMART24AUG2220PE,29-AUG-2024,OPTSTK,PE,2220,0.05,
BFO,2304518,300,IMILOPT,INDIAMART24AUG2840CE,29-AUG-2024,OPTSTK,CE,2840,0.05,
BFO,846415,300,IMILOPT,INDIAMART24AUG2820CE,29-AUG-2024,OPTSTK,CE,2820,0.05,
BFO,2293339,300,IMILOPT,INDIAMART24AUG2800CE,29-AUG-2024,OPTSTK,CE,2800,0.05,
BFO,845602,300,IMILOPT,INDIAMART24AUG2780CE,29-AUG-2024,OPTSTK,CE,2780,0.05,
BFO,2286146,300,IMILOPT,INDIAMART24AUG2760CE,29-AUG-2024,OPTSTK,CE,2760,0.05,
BFO,843500,300,IMILOPT,INDIAMART24AUG2740CE,29-AUG-2024,OPTSTK,CE,2740,0.05,
BFO,2296508,300,IMILOPT,INDIAMART24AUG2720CE,29-AUG-2024,OPTSTK,CE,2720,0.05,
BFO,2307207,300,IMILOPT,INDIAMART24AUG2700CE,29-AUG-2024,OPTSTK,CE,2700,0.05,
BFO,2277564,300,IMILOPT,INDIAMART24AUG2680CE,29-AUG-2024,OPTSTK,CE,2680,0.05,
BFO,842824,300,IMILOPT,INDIAMART24AUG2660CE,29-AUG-2024,OPTSTK,CE,2660,0.05,
BFO,2293635,300,IMILOPT,INDIAMART24AUG2640CE,29-AUG-2024,OPTSTK,CE,2640,0.05,
BFO,842668,300,IMILOPT,INDIAMART24AUG2620CE,29-AUG-2024,OPTSTK,CE,2620,0.05,
BFO,2303538,300,IMILOPT,INDIAMART24AUG2600CE,29-AUG-2024,OPTSTK,CE,2600,0.05,
BFO,1149532,300,IMILOPT,INDIAMART24AUG2580CE,29-AUG-2024,OPTSTK,CE,2580,0.05,
BFO,1139496,300,IMILOPT,INDIAMART24AUG2560CE,29-AUG-2024,OPTSTK,CE,2560,0.05,
BFO,1148193,300,IMILOPT,INDIAMART24AUG2540CE,29-AUG-2024,OPTSTK,CE,2540,0.05,
BFO,1138447,300,IMILOPT,INDIAMART24AUG2520CE,29-AUG-2024,OPTSTK,CE,2520,0.05,
BFO,1146687,300,IMILOPT,INDIAMART24AUG2500CE,29-AUG-2024,OPTSTK,CE,2500,0.05,
BFO,1153364,300,IMILOPT,INDIAMART24AUG2480CE,29-AUG-2024,OPTSTK,CE,2480,0.05,
BFO,1143974,300,IMILOPT,INDIAMART24AUG2460CE,29-AUG-2024,OPTSTK,CE,2460,0.05,
BFO,1152441,300,IMILOPT,INDIAMART24AUG2440CE,29-AUG-2024,OPTSTK,CE,2440,0.05,
BFO,1142114,300,IMILOPT,INDIAMART24AUG2420CE,29-AUG-2024,OPTSTK,CE,2420,0.05,
BFO,1140798,300,IMILOPT,INDIAMART24AUG2400CE,29-AUG-2024,OPTSTK,CE,2400,0.05,
BFO,1148234,300,IMILOPT,INDIAMART24AUG2380CE,29-AUG-2024,OPTSTK,CE,2380,0.05,
BFO,1138474,300,IMILOPT,INDIAMART24AUG2360CE,29-AUG-2024,OPTSTK,CE,2360,0.05,
BFO,1146724,300,IMILOPT,INDIAMART24AUG2340CE,29-AUG-2024,OPTSTK,CE,2340,0.05,
BFO,1137630,300,IMILOPT,INDIAMART24AUG2320CE,29-AUG-2024,OPTSTK,CE,2320,0.05,
BFO,1145601,300,IMILOPT,INDIAMART24AUG2300CE,29-AUG-2024,OPTSTK,CE,2300,0.05,
BFO,2304036,300,IMILOPT,INDIAMART24AUG2280CE,29-AUG-2024,OPTSTK,CE,2280,0.05,
BFO,835549,300,IMILOPT,INDIAMART24AUG2260CE,29-AUG-2024,OPTSTK,CE,2260,0.05,
BFO,2292622,300,IMILOPT,INDIAMART24AUG2240CE,29-AUG-2024,OPTSTK,CE,2240,0.05,
BFO,834841,300,IMILOPT,INDIAMART24AUG2220CE,29-AUG-2024,OPTSTK,CE,2220,0.05,
BFO,2099433,500,ILGIOPT,ICICIGI24JUN1920PE,27-JUN-2024,OPTSTK,PE,1920,0.05,
BFO,2223434,500,ILGIOPT,ICICIGI24JUN1900PE,27-JUN-2024,OPTSTK,PE,1900,0.05,
BFO,2208922,500,ILGIOPT,ICICIGI24JUN1880PE,27-JUN-2024,OPTSTK,PE,1880,0.05,
BFO,880189,500,ILGIOPT,ICICIGI24JUN1860PE,27-JUN-2024,OPTSTK,PE,1860,0.05,
BFO,2096493,500,ILGIOPT,ICICIGI24JUN1840PE,27-JUN-2024,OPTSTK,PE,1840,0.05,
BFO,872891,500,ILGIOPT,ICICIGI24JUN1820PE,27-JUN-2024,OPTSTK,PE,1820,0.05,
BFO,876119,500,ILGIOPT,ICICIGI24JUN1800PE,27-JUN-2024,OPTSTK,PE,1800,0.05,
BFO,871900,500,ILGIOPT,ICICIGI24JUN1780PE,27-JUN-2024,OPTSTK,PE,1780,0.05,
BFO,875124,500,ILGIOPT,ICICIGI24JUN1760PE,27-JUN-2024,OPTSTK,PE,1760,0.05,
BFO,871459,500,ILGIOPT,ICICIGI24JUN1740PE,27-JUN-2024,OPTSTK,PE,1740,0.05,
BFO,874623,500,ILGIOPT,ICICIGI24JUN1720PE,27-JUN-2024,OPTSTK,PE,1720,0.05,
BFO,877707,500,ILGIOPT,ICICIGI24JUN1700PE,27-JUN-2024,OPTSTK,PE,1700,0.05,
BFO,873558,500,ILGIOPT,ICICIGI24JUN1680PE,27-JUN-2024,OPTSTK,PE,1680,0.05,
BFO,876727,500,ILGIOPT,ICICIGI24JUN1660PE,27-JUN-2024,OPTSTK,PE,1660,0.05,
BFO,876138,500,ILGIOPT,ICICIGI24JUN1640PE,27-JUN-2024,OPTSTK,PE,1640,0.05,
BFO,872483,500,ILGIOPT,ICICIGI24JUN1620PE,27-JUN-2024,OPTSTK,PE,1620,0.05,
BFO,875725,500,ILGIOPT,ICICIGI24JUN1600PE,27-JUN-2024,OPTSTK,PE,1600,0.05,
BFO,871476,500,ILGIOPT,ICICIGI24JUN1580PE,27-JUN-2024,OPTSTK,PE,1580,0.05,
BFO,874641,500,ILGIOPT,ICICIGI24JUN1560PE,27-JUN-2024,OPTSTK,PE,1560,0.05,
